id	filename	md5	size	state
719eedad-282f-40bd-84c3-66bf95df98de	TCGA-CJ-4642.EA39C609-1EA1-48DD-8519-4ABBB965DC8D.PDF	7746a5d9cbef9497ca667a85317193ef	52556	validated
71b62506-37fb-40b8-ae41-8f83053df8e3	TCGA-DV-5573-01A-01-BS1.0f27d367-7292-4e91-a9e2-176864294991.svs	05e046052f8354d020e8a9964411dabe	220921779	validated
71da5797-22b4-4eaf-b23d-2ab364c0db63	TCGA-DV-5573-01A-01-TS1.77f029b3-b80c-407b-a4e2-c9f84f1c3282.svs	b126f938dfa932d5c2a81b3492a951f7	336987659	validated
71ebcede-d8f9-4ee0-8b06-a6478d8c27ce	TCGA-A6-2670.9A561BB9-E8B0-42CB-ADE8-A7C785347EE4.PDF	0772df7c0f07422c2b5bdf84bee88d2b	81419	validated
71ed1855-0b29-4274-9027-55ee5813a614	TCGA-BA-4077-01Z-00-DX1.547A89DF-9628-4594-BEB7-20EA7C5B5A5E.svs	18f1cbaba54de51b3da1cfa78b57101c	350861733	validated
721ef5de-e36c-4012-8a78-88df392a6507	TCGA-CJ-4869-01Z-00-DX1.0963305A-0BA8-4266-A4D7-B37A98FA342F.svs	b387f7625730adb36058d181b4d0aad2	1324453321	validated
7267f2a1-5f6d-4756-88f0-4209ba99827e	TCGA-EX-A449-01Z-00-DX1.5B2B2644-D7DB-4309-BF64-F40EADFA21ED.svs	12ea69db126a16f1f3ebba5d276e65bb	763711288	validated
7388fd29-11ca-46cd-8ef9-80147b87af16	TCGA-CJ-4642-11A-01-TS1.5da4fd74-bb37-40e5-b088-0609ebc51aec.svs	b7af0a391a2d189e9933b915ba1363a0	302419665	validated
73c69d24-6f9e-44e2-bfe5-a608d4cf5c27	TCGA-22-1017-01Z-00-DX1.9562FE79-A261-42D3-B394-F3E0E2FF7DDA.svs	de53882038934cf5103bf32a33eabfa1	968152543	validated
74958fdc-3d09-4863-acc4-c8ac69f72c5f	TCGA-BP-4760-01A-02-BS2.67afe3aa-4efe-449b-8f33-409b60d0cc32.svs	be60346f4125ae4e973cae83a569805d	99624065	validated
74e7ad10-48ab-4e36-8beb-b2cfd0b35971	TCGA-36-2539-01A-01-BS1.5af1cf67-427a-46ec-86fc-3063eaf41e5f.svs	ccfe5f0e6b916b4502d4925b9acacb90	145205911	validated
778bb2dc-afd2-4cf1-84b2-367ad2317424	TCGA-CJ-4869.9F1CBBDD-187D-44AA-86B6-57B79917DB41.PDF	ee75d08a06fb087ef46a4d247d55dc92	27617	validated
7801638b-cb20-46a6-8eaa-c64933b58cf3	TCGA-36-2539.C388F1D4-53DD-4E8B-BC68-DED38C816530.PDF	fcc8c80da99f6791904e2cea2a20e35f	53806	validated
79220c93-cce0-42c9-938d-a0cc10c301c6	TCGA-06-0209-01Z-00-DX1.d6963fa7-3427-4088-8dc3-cfc489ac0ddf.svs	109f59d02317b2eb8586decd2c127cb2	70622099	validated
7d711bf1-5a44-4bea-ae34-1dec9b3bee4f	TCGA-CJ-4642-01Z-00-DX1.C21B27E4-341C-471E-8CEE-820348D4F24A.svs	8e3a2c45e5b49852edf6e7d027afbb0b	1197989333	validated
7ddfe135-5b52-4233-bb3f-3bfeb316bf58	TCGA-60-2712-01A-01-BS1.688759d6-8939-4cd6-bad9-42c1d3e202ba.svs	422c8f9f7c0bc848f5c69d8de689490c	166364837	validated
8034826b-365b-4b00-acaa-99cdf9c3b37d	TCGA-CJ-4642-01B-02-BS2.7f2265ae-1d0e-445d-a3fe-29d030743814.svs	362de01ae5291442139904f501f56eb8	410089455	validated
8632a970-a8ad-4aa8-9f60-892493abc7ba	TCGA-DK-A3IU-01A-01-TSA.3C59FD9B-234A-4122-907C-5FB7F9607D63.svs	2211b63d240b1dc08d50d19602579281	240791771	validated
87c56632-fdfd-41e0-a46b-1680b76c4472	TCGA-BP-4760-01A-01-BS1.6a2598b6-f000-4e6a-b404-179300159066.svs	472fe815dfc12108f3c19cc630c20913	110936013	validated
87e079c9-cd9a-4ee6-99c1-a885ed7cd549	TCGA-06-0209-01Z-00-DX7.466111c9-2c18-477b-a699-540983a3c36c.svs	014bfe36c0dbaf96dd8a10c22decbc13	912033571	validated
89b3dd6e-b970-4a18-a3f0-615f7cf89e8c	TCGA-05-4245.902FE548-5B93-49C9-81DB-2AF4A4A88F3C.PDF	0731fc4f314c3a6ebb38388dbbfc5c7a	10095	validated
8f50a060-4a48-4563-ade1-78a88802f023	TCGA-BA-4077.02E24218-B9D7-4184-A290-A6AC7B6C956F.PDF	5c59ead129f796ca0674d2e7162dce52	193283	validated
924b8242-88b7-49e5-84b2-c0201b6bcba5	TCGA-G5-6572-02A-01-TS1.177f8177-7130-46fa-a643-5771a16caef7.svs	8dcfc0ccc579ff996628cb99bec6965b	345283931	validated
953c3e7d-9dd0-46e1-954a-6db07c49cd89	TCGA-DK-A3IU.7BDC2B9E-DB52-4D92-9712-CBE3B6A67706.PDF	dcbcb2a4c1e16ca181dc58bc746d9dcc	263951	validated
95c4276e-60fd-4faa-a569-492414ff1721	TCGA-EX-A449-01A-01-TS1.1D648516-FAA9-4435-946D-DCF63C45A8D4.svs	7195b3b5a990afc0fcc7f16838ab6376	153168135	validated
97f2808a-be03-4dd0-b291-dbd797d659e1	TCGA-05-4245-01Z-00-DX1.36ff5403-d4bb-4415-b2c5-7c750d655cde.svs	7fdc7b803b9649d2c63d4b5f71419f8f	182074550	validated
987b83de-2521-42c1-b8fc-fec18cddf92e	TCGA-06-0209-01A-01-TS1.53659164-aed1-40f9-9a87-9e2b8b8e3215.svs	a3aa13f839390f38017d20a71480698e	163678563	validated
9d77611d-2c7f-4795-b9e9-c000c3bbe0e9	TCGA-BP-4331-11A-01-TS1.33645cb7-283e-4284-a620-7c30de905e14.svs	7e7a641f64d8ff3eae225d04a8fec8c6	70663561	validated
a42f14d3-7563-498f-84c1-3f127450a4a2	TCGA-DV-5573-01Z-00-DX1.3c1c2107-9272-4335-9004-b9f78a93cfc5.svs	fbb160ac981d8871a39e5bf0eb760034	589690611	validated
b43c62d0-7b3f-46f5-9874-d9b26187e885	TCGA-CJ-4642-01B-01-TS1.52dd3050-5e2a-47a8-b992-36211656c357.svs	27084908c15b27270510b26bf510b38a	326911177	validated
b524e75e-0f19-4f06-afdd-ebffb218c6c1	TCGA-BP-4331-01Z-00-DX1.59a3b421-c402-451e-ad82-dda54583d3d4.svs	311e4c012888bd906301106949fa0b1b	492672612	validated
b9c72f16-062b-4267-a58b-a367dc1064cc	TCGA-60-2712-11A-01-BS1.96c6afd8-1c05-4749-a563-3b13941513c9.svs	71a952baa1e593c64263d4b33eccf0f3	137120027	validated
bd94c88a-195a-4ffb-a4a9-e1d0fbbd920d	TCGA-06-0209-01Z-00-DX8.4a540299-b778-43e4-b80b-f70d5f222378.svs	3a032cef6374e4f36aaf68b4d5022b63	519061157	validated
be3892f7-ea03-42d6-b6e5-eecf7555e698	TCGA-AG-A00H-01Z-00-DX1.489EB8DD-4956-4AE4-97E1-32AB58CD6972.svs	89cec42a1c548d34fbfac10515af8670	945403110	validated
c3b86783-f77f-4441-b397-ad64f5dd6a12	TCGA-BP-4331-01A-01-BS1.c10320d2-b214-4972-b817-a03ad692c08b.svs	670e9c919a31da1c936292e778a9613c	248488855	validated
c4f85e3b-0445-4b05-abef-0398eb5bd58c	TCGA-G5-6572-02A-01-BS1.6eaf06d7-d86f-4851-92ed-b9b09f08a189.svs	57b0b9caab362e84a4ac2f371d8253d9	349720367	validated
c52de1dd-9721-4df9-8793-c793ca41c11b	TCGA-06-0209-01Z-00-DX6.4c470a76-e452-42a8-a4bf-3c0bdf9c46ff.svs	7c808fdf10c1fd481bd2ec55b05db13c	908642185	validated
c5b07cb5-1eb1-4cfb-bf8e-479c60ff3e1d	TCGA-DK-A3IU-01Z-00-DX1.A624F891-20E8-48F6-8FAE-D046F30E257C.svs	10be041ab07ffe5a703419fbe250451e	2161931745	validated
c6607558-a740-46b3-8f35-67cdb467e0f7	TCGA-60-2712-01A-01-TS1.c5829f1c-421a-4498-b8ca-65cf461f95c4.svs	fac86a2c5b351445344566fa280cd352	177963215	validated
d054b240-db72-455a-8b29-4173a7fdefba	TCGA-CJ-4869-01A-02-BS2.15d1e9ba-80eb-4839-b817-660be7124758.svs	612c8893253094922ebefee6922554d2	320871571	validated
d3e03407-364b-4681-a009-4cae786a7031	TCGA-G5-6572.7414D641-9069-4255-ADE1-4D7A0EC72955.PDF	12b4ab3737d3d55ddc2190148a9f31d3	94533	validated
d422e616-d6ed-40b7-bfeb-c9113cd39244	TCGA-AG-A014.E7797640-A527-49D6-800D-F3F300D173E0.PDF	e7ed533fce48a10f78fa4b2ee65fe2f5	47694	validated
d86872dd-623f-4320-8a19-5aee0005a562	TCGA-BA-4077-01B-01-TS1.f5a59d10-d032-4d7a-9244-71c31954b122.svs	47c5180969b0f3697d9de475a3091e65	79264175	validated
d9bbb1ef-af2d-420b-b4f3-f4fadfd2e4cd	TCGA-DV-5573.534D2539-D570-4782-B7D8-2C489BE26D19.PDF	d06bf214f0741d47958b9246ca619b5b	61340	validated
da8fbce4-98ed-4daf-b551-cd5ff263aeac	TCGA-22-1017.0C5101D2-339B-4B6B-B128-FAE9EF206C6B.PDF	59bd647cfeda74dae112755407ed98bb	88683	validated
e0057043-fae2-4b6b-8298-1d06e48100e3	TCGA-AA-3562-01Z-00-DX1.e07893e6-646d-41b5-be51-9c19d51f6743.svs	ee851ee5d5140ad73a12d38647ab7174	507082138	validated
e4125f97-b1c5-4152-93eb-820041fd88c9	TCGA-AG-3612-01Z-00-DX1.4d866e62-3135-4562-83e1-3629a5c2a744.svs	fa03ab1e9ad0e7c3968e2a40b16fefc6	375731556	validated
e45f34ec-77b4-4c25-915a-01ac3df65bd1	TCGA-BP-4331.7A8E6BF9-0756-49BF-8911-AA43247E1544.PDF	50d205c66cf1d0cab3027ad565d7cc25	70043	validated
e5399b2e-4ff9-41b1-9f60-ca245d137aa0	TCGA-06-0209-01Z-00-DX5.1f44756d-7ad7-401c-bf8b-ecc88704d92d.svs	5846b4271f4b540b470bbd558c48be6f	826287337	validated
e586c277-6805-4a1a-9270-ac84a2bb8b80	TCGA-G3-A3CG.6E2F9CE1-6D48-42DF-8737-64ED53BF8646.PDF	a3f9ed49d73cbf978ffac42504ec5b6c	174561	validated
e5db6dc3-c46d-4d13-9be2-2184c6cefa9e	TCGA-AG-A014-01A-02-BS2.239967f7-7f16-430d-8f6b-67f3ea0b9254.svs	ba353b73928d66d673321c7ebabd8aaf	53737870	validated
e6332bf9-ca46-4e25-9c4d-0c296c6f11d1	TCGA-BP-4331-11A-01-BS1.ee32a3e3-4475-450a-819b-60bd8ea2ee74.svs	5206b4fc08bde28678dd5ec3353881a3	99545591	validated
e8588711-aefb-409f-bc64-dfd1aa034ca1	TCGA-36-2539-01A-01-TS1.2e02674c-32b0-45c5-b3e9-c3c28c5bb1b9.svs	73207e3148a0bbc266bab279f18d2b1a	423856593	validated
f1638017-adbd-4ee3-ac06-5a3eb074b2cb	TCGA-AG-3612-01A-01-BS1.4109ecfd-73e5-4fcc-9aff-15989d780c06.svs	fbeda0d2383387c6478f1e0f46367f94	126802349	validated
f7551de3-60ca-437e-8108-11537c9461a0	TCGA-BP-4760.4701F631-C963-4B33-8E6D-9431C0D7BDD5.PDF	a49e1bb6484c1a608ce1f26b43feaf13	144377	validated
f79754ed-1ba2-4a8c-bef4-cefb227202f5	TCGA-06-0209-01Z-00-DX3.61264925-3a41-4400-8724-96261018ecfb.svs	ecf09bb767e90b6af6757feb0076a8e6	277662373	validated
fa87a5bc-765b-4148-980e-ca9820a134f9	TCGA-05-4245-01A-01-TS1.bf71c76b-e802-4a7a-b6c3-c5f46212fab0.svs	6f8c9ca272f88cb4449f89c45d05bd2e	69880447	validated
fdc9b0b8-051f-4f0e-a595-0e32f84c29c4	TCGA-06-0209-01Z-00-DX2.696bfc96-020e-41c4-9a3a-e34e170d0e50.svs	9a3aa0340f0fedb394c12d33acf2f6db	249288745	validated
ff2de23e-9f45-405d-9b21-1e9de5491e03	TCGA-AG-A00H-01A-01-MS1.1360d510-6e28-4d80-a065-a41d97db7c24.svs	9dec3a2584fd83dec0633894eadf35ea	291441521	validated
